2016-01-30 16:23:22 INFO  Verify:23 - Element By.id: j_username is visible
2016-01-30 16:23:23 INFO  Elements:47 - The textveda.checker has been inputted successfully.
2016-01-30 16:23:23 INFO  Verify:23 - Element By.id: j_password is visible
2016-01-30 16:23:23 INFO  Elements:47 - The textViteos321 has been inputted successfully.
2016-01-30 16:23:25 INFO  Elements:94 - The element By.xpath: //button[contains(text(),'Login')] has been clicked successfully
2016-01-30 16:23:25 INFO  Wait:39 - element By.xpath: //li[@id='header_notification_bar']//following-sibling::li/a is visible after waiting.
2016-01-30 16:25:14 INFO  Wait:39 - element By.xpath: //ul[@class='nav navbar-nav']//a[contains(text(),'Dashboard')] is visible after waiting.
2016-01-30 16:25:14 INFO  Verify:23 - Element By.xpath: //ul[@class='nav navbar-nav']//a[contains(text(),'Dashboard')] is visible
2016-01-30 16:25:15 INFO  Elements:81 - The button By.xpath: //ul[@class='nav navbar-nav']//a[contains(text(),'Dashboard')] has been clicked successfully
2016-01-30 16:26:20 INFO  Elements:94 - The element By.xpath: //a[@href='#' and contains(text(),'Masters')] has been clicked successfully
2016-01-30 16:26:20 INFO  Wait:39 - element By.xpath: //a[@href='#masters_1'] is visible after waiting.
2016-01-30 16:26:20 INFO  Elements:94 - The element By.xpath: //a[@href='#masters_1'] has been clicked successfully
2016-01-30 16:26:20 INFO  Wait:39 - element By.xpath: //div[@id='filterrow.jqxgridMastersToOperate']/div/div[2]//input is visible after waiting.
2016-01-30 16:26:20 INFO  Verify:23 - Element By.xpath: //div[@id='filterrow.jqxgridMastersToOperate']/div/div[2]//input is visible
2016-01-30 16:26:21 INFO  Elements:47 - The textViteos_Client_Sri1 has been inputted successfully.
2016-01-30 16:26:22 INFO  Wait:39 - element By.xpath: //div[@id='contenttablejqxgridMastersToOperate']//div[text()='Viteos_Client_Sri1'] is visible after waiting.
2016-01-30 16:26:23 INFO  Wait:39 - element By.xpath: //strong[text()='General Details' or text()='Class Details'] is visible after waiting.
2016-01-30 16:26:24 INFO  Elements:94 - The element By.xpath: //div[contains(@class,'form-actions')]//button[1] has been clicked successfully
2016-01-30 16:26:24 INFO  Wait:39 - element By.xpath: //div[@class='alert alert-success'] is visible after waiting.
2016-01-30 16:27:06 INFO  Wait:39 - element By.xpath: //ul[@class='nav navbar-nav']//a[contains(text(),'Dashboard')] is visible after waiting.
2016-01-30 16:27:06 INFO  Verify:23 - Element By.xpath: //ul[@class='nav navbar-nav']//a[contains(text(),'Dashboard')] is visible
2016-01-30 16:27:07 INFO  Elements:81 - The button By.xpath: //ul[@class='nav navbar-nav']//a[contains(text(),'Dashboard')] has been clicked successfully
2016-01-30 16:28:03 INFO  Elements:94 - The element By.xpath: //a[@href='#' and contains(text(),'Masters')] has been clicked successfully
