2016-02-25 22:39:15 INFO  Verify:23 - Element By.id: j_username is visible
2016-02-25 22:39:16 INFO  Elements:48 - The textveda.checker has been inputted successfully.
2016-02-25 22:39:16 INFO  Verify:23 - Element By.id: j_password is visible
2016-02-25 22:39:16 INFO  Elements:48 - The textViteos321 has been inputted successfully.
2016-02-25 22:39:31 INFO  Elements:100 - The element By.xpath: //button[contains(text(),'Login')] has been clicked successfully
2016-02-25 22:39:31 INFO  Wait:39 - element By.xpath: //li[@id='header_notification_bar']//following-sibling::li/a is visible after waiting.
2016-02-25 22:40:06 INFO  Wait:39 - element By.xpath: //i[contains(@class, 'icon-home')] is visible after waiting.
2016-02-25 22:40:06 INFO  Verify:23 - Element By.xpath: //i[contains(@class, 'icon-home')] is visible
2016-02-25 22:40:17 INFO  Elements:87 - The button By.xpath: //i[contains(@class, 'icon-home')] has been clicked successfully
2016-02-25 22:40:23 INFO  Elements:100 - The element By.xpath: //a[@href='#' and contains(text(),'Transactions')] has been clicked successfully
2016-02-25 22:40:23 INFO  Elements:100 - The element By.xpath: //a[@href='#tra_1'] has been clicked successfully
2016-02-25 22:40:23 INFO  Wait:39 - element By.xpath: //div[@id='filterrow.jqxgridTransactionToOperate']/div/div[1]//input is visible after waiting.
2016-02-25 22:40:23 INFO  Verify:23 - Element By.xpath: //div[@id='filterrow.jqxgridTransactionToOperate']/div/div[1]//input is visible
2016-02-25 22:40:23 INFO  Elements:48 - The textTR00000021 has been inputted successfully.
2016-02-25 22:40:24 INFO  Wait:39 - element By.xpath: //div[@id='contenttablejqxgridTransactionToOperate']/div[1]/div[1]//a[text()='TR00000021'] is visible after waiting.
2016-02-25 22:40:46 INFO  Elements:100 - The element By.xpath: //div[1]/div[1]//a[text()='TR00000021'] has been clicked successfully
2016-02-25 22:40:58 INFO  Wait:39 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Request Detail')] is visible after waiting.
2016-02-25 22:41:04 INFO  Wait:39 - element By.xpath: //label[normalize-space()='Received Date']//following-sibling::label/input is visible after waiting.
2016-02-25 22:41:07 INFO  Verify:35 - Element By.xpath: //label[normalize-space()='Received Date']//following-sibling::label/input is present in DOM
2016-02-25 22:41:07 WARN  Elements:180 - The element By.xpath: //label[normalize-space()='Received Date']//following-sibling::label/input has value '12-Dec-2019' for attribute value
2016-02-25 22:41:39 INFO  Verify:35 - Element By.xpath: //label[normalize-space()='Received Time']//following-sibling::label/input is present in DOM
2016-02-25 22:41:39 WARN  Elements:180 - The element By.xpath: //label[normalize-space()='Received Time']//following-sibling::label/input has value '01:15' for attribute value
