2016-05-11 16:07:52 INFO  Verify:23 - Element By.id: j_username is visible
2016-05-11 16:07:53 INFO  Elements:48 - The textveda.maker has been inputted successfully.
2016-05-11 16:07:53 INFO  Verify:23 - Element By.id: j_password is visible
2016-05-11 16:07:53 INFO  Elements:48 - The textViteos321 has been inputted successfully.
2016-05-11 16:07:55 INFO  Elements:100 - The element By.xpath: //button[contains(text(),'Login')] has been clicked successfully
2016-05-11 16:07:55 INFO  Wait:39 - element By.xpath: //li[@id='header_notification_bar']//following-sibling::li/a is visible after waiting.
2016-05-11 16:07:56 INFO  Wait:39 - element By.xpath: //i[contains(@class, 'icon-home')] is visible after waiting.
2016-05-11 16:07:56 INFO  Verify:23 - Element By.xpath: //i[contains(@class, 'icon-home')] is visible
2016-05-11 16:07:57 INFO  Elements:87 - The button By.xpath: //i[contains(@class, 'icon-home')] has been clicked successfully
2016-05-11 16:07:58 INFO  Elements:100 - The element By.xpath: //a[@href='#' and contains(text(),'Transactions')] has been clicked successfully
2016-05-11 16:07:58 INFO  Elements:100 - The element By.xpath: //a[@href='#tra_1'] has been clicked successfully
2016-05-11 16:07:58 INFO  Wait:39 - element By.xpath: //div[@id='filterrow.jqxgridTransactionToOperate']/div/div[1]//input is visible after waiting.
2016-05-11 16:07:58 INFO  Verify:23 - Element By.xpath: //div[@id='filterrow.jqxgridTransactionToOperate']/div/div[1]//input is visible
2016-05-11 16:07:58 INFO  Elements:48 - The textSER0107 has been inputted successfully.
2016-05-11 16:08:05 WARN  Wait:43 - element By.xpath: //div[@id='contenttablejqxgridTransactionToOperate']/div[1]/div[1]//a[text()='SER0107'] is not present after waiting 10 secs.
