2016-03-15 20:38:15 INFO  Verify:23 - Element By.id: j_username is visible
2016-03-15 20:38:16 INFO  Elements:48 - The textveda.maker has been inputted successfully.
2016-03-15 20:38:16 INFO  Verify:23 - Element By.id: j_password is visible
2016-03-15 20:38:16 INFO  Elements:48 - The textViteos321 has been inputted successfully.
2016-03-15 20:38:18 INFO  Elements:100 - The element By.xpath: //button[contains(text(),'Login')] has been clicked successfully
2016-03-15 20:38:18 INFO  Wait:39 - element By.xpath: //li[@id='header_notification_bar']//following-sibling::li/a is visible after waiting.
2016-03-15 20:38:20 INFO  Wait:39 - element By.xpath: //ul[@class='nav navbar-nav']//a[contains(text(),'TRADES')] is visible after waiting.
2016-03-15 20:38:20 INFO  Verify:23 - Element By.xpath: //ul[@class='nav navbar-nav']//a[contains(text(),'TRADES')] is visible
2016-03-15 20:38:20 INFO  Elements:17 - The Element By.xpath: //ul[@class='nav navbar-nav']//a[contains(text(),'TRADES')] is visible and can be used
2016-03-15 20:38:20 INFO  UserActions:24 - The mouse over operation on By.xpath: //ul[@class='nav navbar-nav']//a[contains(text(),'TRADES')] has been performed successfully.
2016-03-15 20:38:20 INFO  Wait:39 - element By.xpath: //ul[@class='nav navbar-nav']//a[contains(text(),'TRADES')]//parent::li[@class='menu-dropdown classic-menu-dropdown open' or @class='menu-dropdown classic-menu-dropdown  active open' or @class='menu-dropdown classic-menu-dropdown active open'] is visible after waiting.
2016-03-15 20:38:21 INFO  Elements:100 - The element By.xpath: //a[contains(text(),'TRADES')]//parent::li[@class='menu-dropdown classic-menu-dropdown open' or @class='menu-dropdown classic-menu-dropdown  active open'or @class='menu-dropdown classic-menu-dropdown active open']//a[normalize-space(text())='Redemption'] has been clicked successfully
2016-03-15 20:38:21 INFO  Wait:39 - element By.xpath: //ul[@class='page-breadcrumb pull-right']/*[text()='Redemption'] is visible after waiting.
2016-03-15 20:38:24 INFO  Wait:23 - element By.xpath: //label[normalize-space()='Request Details'] is present after waiting.
2016-03-15 20:38:24 INFO  Verify:23 - Element By.xpath: //label[normalize-space()='Received Date']/following::div/input[contains(@id,'requestDate')] is visible
2016-03-15 20:38:24 INFO  Elements:48 - The text03/15/2016 has been inputted successfully.
2016-03-15 20:38:24 INFO  Verify:23 - Element By.xpath: //label[normalize-space()='Received Time']/following::div/input[contains(@id,'requestTime')] is visible
2016-03-15 20:38:24 INFO  Elements:48 - The text2:00 PM has been inputted successfully.
2016-03-15 20:38:24 INFO  Elements:100 - The element By.xpath: //h4/p[contains(text(),'Redemption')] has been clicked successfully
2016-03-15 20:38:24 INFO  Elements:100 - The element By.xpath: //label[normalize-space()='Mode of Request']/following::div[contains(@id,'modeOfRequest')] has been clicked successfully
